SITEVISITID,REGION,ISLAND,SITE,REEF_ZONE,DEPTH_BIN,MISSIONID,OBS_YEAR,DATE_,HABITAT_CODE,LATITUDE_LOV,LONGITUDE_LOV,EXCLUDE_FLAG,new_MIN_DEPTH_M,new_MAX_DEPTH_M,Benthic,Fish,SEC_NAME,TYPE,ANALYSIS_SCHEME,ANALYSIS_YEAR,TUT2012,OTHER_AREA_GROUPING,SPECIAL_PROJ_YN,SPECIAL_PROJ_DESCRIPTION
7605,MHI,Molokai,MOL-01621,Forereef,Mid,HA1503,2015,6/22/2015,SAG,21.08203,-157.179502,0,9.4,10.6,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7486,MHI,Molokai,MOL-01573,Forereef,Mid,HA1503,2015,6/15/2015,PAV,21.206516,-157.174489,0,15,16,0,1,MOL_NW,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7487,MHI,Molokai,MOL-01599,Forereef,Deep,HA1503,2015,6/15/2015,PAV,21.215419,-157.174478,0,23.6,24.1,0,1,MOL_NW,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7609,MHI,Molokai,MOL-01627,Forereef,Mid,HA1503,2015,6/22/2015,AGR,21.081843,-157.17098,0,13,17.6,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,MAYBE,Mabe Rebreather
7610,MHI,Molokai,MOL-01627,Forereef,Mid,HA1503,2015,6/22/2015,AGR,21.081843,-157.17098,0,13.9,17.3,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7599,MHI,Molokai,MOL-01612,Forereef,Shallow,HA1503,2015,6/22/2015,AGR,21.083832,-157.149715,0,5.4,5.4,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7477,MHI,Molokai,MOL-01559,Forereef,Mid,HA1503,2015,6/15/2015,PAV,21.202134,-157.138388,0,10.5,10.5,0,1,MOL_NW,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7480,MHI,Molokai,MOL-01543,Forereef,Mid,HA1503,2015,6/15/2015,PAV,21.201735,-157.134771,0,10,14,0,1,MOL_NW,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7481,MHI,Molokai,MOL-01589,Forereef,Shallow,HA1503,2015,6/15/2015,ROB,21.199346,-157.134235,0,5,7.3,0,1,MOL_NW,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
6068,MHI,Molokai,MOL-00461,Forereef,Mid,HA1304,2013,8/11/2013,AGR,21.08336952,-157.1327975,0,10,11.5,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
6061,MHI,Molokai,MOL-01461,Forereef,Mid,HA1304,2013,8/11/2013,AGR,21.08327664,-157.131719,0,12.19140506,13.71533069,1,0,MOL_SOUTH,RANDOM,RAMP_BASIC,2013,NA,NA,0,
7485,MHI,Molokai,MOL-01562,Forereef,Deep,HA1503,2015,6/15/2015,PAV,21.203917,-157.130441,0,25.9,27.7,0,1,MOL_NW,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
6067,MHI,Molokai,MOL-00489,Forereef,Shallow,HA1304,2013,8/11/2013,AGR,21.08929988,-157.1220078,0,0.9,2.4,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
6066,MHI,Molokai,MOL-00445,Forereef,Deep,HA1304,2013,8/11/2013,AGR,21.08371032,-157.1205013,0,18.5,24.8,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7614,MHI,Molokai,MOL-01556,Forereef,Mid,HA1503,2015,6/22/2015,AGR,21.08506,-157.114597,0,14.5,15.1,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
12837,MHI,Molokai,MOL-02283,Forereef,Shallow,SE1902_MHI_LEG1,2019,5/2/2019,AGR,21.08971,-157.1138,0,2.743066,3.352636,1,0,MOL_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
12843,MHI,Molokai,MOL-02471,Forereef,Mid,SE1902_MHI_LEG1,2019,5/2/2019,AGR,21.08704,-157.1116,0,13.6,18.8,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
9740,MHI,Molokai,MOL-01746,Forereef,Deep,HA1606,2016,7/20/2016,AGR,21.08444,-157.1101,0,21.1,23.8,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
6058,MHI,Molokai,MOL-00448,Forereef,Mid,HA1304,2013,8/11/2013,AGR,21.08717347,-157.1066957,0,10,15,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7479,MHI,Molokai,MOL-01636,Forereef,Mid,HA1503,2015,6/15/2015,ROB,21.196658,-157.105355,0,13,14.8,0,1,MOL_NW,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7604,MHI,Molokai,MOL-01584,Forereef,Deep,HA1503,2015,6/22/2015,AGR,21.083145,-157.104597,0,17,24.4,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
6060,MHI,Molokai,MOL-01446,Forereef,Deep,HA1304,2013,8/11/2013,SAG,21.08058781,-157.0961696,0,19.81103322,21.33495885,1,0,MOL_SOUTH,RANDOM,RAMP_BASIC,2013,NA,NA,0,
9735,MHI,Molokai,MOL-01755,Forereef,Shallow,HA1606,2016,7/20/2016,AGR,21.08181,-157.0954,0,5.2,5.2,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
7613,MHI,Molokai,MOL-01622,Forereef,Shallow,HA1503,2015,6/22/2015,AGR,21.083051,-157.094472,0,4.3,5.8,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7484,MHI,Molokai,MOL-01655,Forereef,Shallow,HA1503,2015,6/15/2015,ROB,21.194882,-157.090705,0,5.1,6.7,0,1,MOL_NW,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
12842,MHI,Molokai,MOL-02183,Forereef,Shallow,SE1902_MHI_LEG1,2019,5/2/2019,AGR,21.08704,-157.0823,0,2.1,2.7,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
6062,MHI,Molokai,MOL-01456,Forereef,Shallow,HA1304,2013,8/11/2013,PAV,21.0864077,-157.0803999,0,2.438281012,3.047851265,1,0,MOL_SOUTH,RANDOM,RAMP_BASIC,2013,NA,NA,0,
6059,MHI,Molokai,MOL-00456,Forereef,Shallow,HA1304,2013,8/11/2013,MIX,21.08684021,-157.0798982,0,2.5,3,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7478,MHI,Molokai,MOL-01635,Forereef,Deep,HA1503,2015,6/15/2015,ROB,21.19211,-157.077592,0,19,23.6,0,1,MOL_NW,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7603,MHI,Molokai,MOL-01630,Forereef,Shallow,HA1503,2015,6/22/2015,AGR,21.08739,-157.076872,0,3,4,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7598,MHI,Molokai,MOL-01570,Forereef,Mid,HA1503,2015,6/22/2015,AGR,21.082951,-157.070924,0,8.2,10.2,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
12836,MHI,Molokai,MOL-02260,Forereef,Mid,SE1902_MHI_LEG1,2019,5/2/2019,AGR,21.08252,-157.0612,0,14.62969,15.23926,1,0,MOL_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7581,MHI,Lanai,LAN-01383,Forereef,Mid,HA1503,2015,6/21/2015,ROB,20.886446,-157.061158,0,13.3,14.9,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7595,MHI,Lanai,LAN-01327,Forereef,Mid,HA1503,2015,6/21/2015,AGR,20.880926,-157.058324,0,8.5,12.1,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
9745,MHI,Molokai,MOL-01742,Forereef,Deep,HA1606,2016,7/20/2016,AGR,21.08214,-157.0583,0,20,25,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
13077,MHI,Lanai,LAN-01811,Forereef,Shallow,SE1902_MHI_LEG2,2019,7/20/2019,ROB,20.88344,-157.057,0,2.133496,2.743066,1,0,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
9717,MHI,Lanai,LAN-01557,Forereef,Mid,HA1606,2016,7/18/2016,PAV,20.91364,-157.0561,0,17.2,18.4,0,1,LAN_NORTH,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
7590,MHI,Lanai,LAN-01393,Forereef,Deep,HA1503,2015,6/21/2015,AGR,20.872587,-157.053577,0,20.6,23.9,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7591,MHI,Lanai,LAN-01393,Forereef,Deep,HA1503,2015,6/21/2015,AGR,20.872587,-157.053577,0,21.2,23.6,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,MAYBE,Mabe Rebreather
12834,MHI,Molokai,MOL-02280,Forereef,Shallow,SE1902_MHI_LEG1,2019,5/2/2019,PPR,21.08464,-157.0514,0,3.352636,3.962207,1,0,MOL_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
9718,MHI,Lanai,LAN-01572,Forereef,Shallow,HA1606,2016,7/18/2016,SAG,20.91439,-157.0508,0,3.2,4.3,0,1,LAN_NORTH,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
7602,MHI,Molokai,MOL-01596,Forereef,Deep,HA1503,2015,6/22/2015,AGR,21.080061,-157.04876,0,20,26,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7594,MHI,Lanai,LAN-01338,Forereef,Mid,HA1503,2015,6/21/2015,ROB,20.868838,-157.048744,0,13,17.2,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7476,MHI,Molokai,MOL-01605,Forereef,Deep,HA1503,2015,6/15/2015,ROB,21.189508,-157.047211,0,19,22.1,0,1,MOL_NW,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
12841,MHI,Molokai,MOL-02497,Forereef,Shallow,SE1902_MHI_LEG1,2019,5/2/2019,AGR,21.08184,-157.0411,0,2.4,2.4,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7582,MHI,Lanai,LAN-01423,Forereef,Shallow,HA1503,2015,6/21/2015,ROB,20.866404,-157.040757,0,4.8,6.7,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
6071,MHI,Molokai,MOL-01487,Forereef,Shallow,HA1304,2013,8/11/2013,AGR,21.08081974,-157.0402812,0,3.047851265,3.962206644,1,0,MOL_SOUTH,RANDOM,RAMP_BASIC,2013,NA,NA,0,
13082,MHI,Lanai,LAN-02062,Forereef,Shallow,SE1902_MHI_LEG2,2019,7/20/2019,ROB,20.86585,-157.0384,0,3.9,4.3,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
13072,MHI,Lanai,LAN-01823,Forereef,Shallow,SE1902_MHI_LEG2,2019,7/20/2019,ROB,20.86561,-157.0379,0,2.743066,3.657422,1,0,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7483,MHI,Molokai,MOL-01643,Forereef,Deep,HA1503,2015,6/15/2015,ROB,21.190025,-157.035815,0,22.5,24.8,0,1,MOL_NW,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7612,MHI,Molokai,MOL-01629,Forereef,Mid,HA1503,2015,6/22/2015,AGR,21.072128,-157.02812,0,15.5,16.6,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
13071,MHI,Lanai,LAN-01810,Forereef,Mid,SE1902_MHI_LEG2,2019,7/20/2019,ROB,20.8602,-157.0278,0,7.924413,11.27705,1,0,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
6268,MHI,Lanai,LAN-01246,Forereef,Mid,HA1304,2013,8/21/2013,PAV,20.9277314,-157.0270861,0,14.02011582,14.02011582,1,0,LAN_NORTH,RANDOM,RAMP_BASIC,2013,NA,NA,0,
12835,MHI,Molokai,MOL-02265,Forereef,Deep,SE1902_MHI_LEG1,2019,5/2/2019,AGR,21.07002,-157.0269,0,20.11582,20.4206,1,0,MOL_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7607,MHI,Molokai,MOL-01652,Forereef,Deep,HA1503,2015,6/22/2015,AGR,21.070549,-157.025917,0,18.2,20,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7608,MHI,Molokai,MOL-01652,Forereef,Deep,HA1503,2015,6/22/2015,AGR,21.070549,-157.025917,0,17.6,20.6,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,MAYBE,Mabe Rebreather
9714,MHI,Lanai,LAN-01571,Forereef,Shallow,HA1606,2016,7/18/2016,PAV,20.92709,-157.0239,0,3.6,4.6,0,1,LAN_NORTH,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
9709,MHI,Lanai,LAN-01643,Forereef,Shallow,HA1606,2016,7/18/2016,AGR,20.9284,-157.017,0,3.962207,5.181347,1,0,LAN_NORTH,RANDOM,RAMP_BASIC,2016,NA,NA,0,
12840,MHI,Molokai,MOL-02476,Forereef,Mid,SE1902_MHI_LEG1,2019,5/2/2019,AGR,21.07039,-157.0164,0,12.4,15.8,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
6057,MHI,Molokai,MOL-00451,Forereef,Deep,HA1304,2013,8/11/2013,AGR,21.06972235,-157.0145216,0,19.7,22.1,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7475,MHI,Molokai,MOL-01546,Forereef,Mid,HA1503,2015,6/15/2015,ROB,21.186991,-157.013833,0,15,16.4,0,1,MOL_NW,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
13073,MHI,Lanai,LAN-01815,Forereef,Shallow,SE1902_MHI_LEG2,2019,7/20/2019,ROB,20.8531,-157.0134,0,2.743066,3.352636,1,0,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7587,MHI,Lanai,LAN-01427,Forereef,Shallow,HA1503,2015,6/21/2015,ROB,20.852808,-157.012261,0,4.5,6.3,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
12776,MHI,Molokai,MOL-02194,Forereef,Deep,SE1902_MHI_LEG1,2019,4/29/2019,ROB,21.18711,-157.0116,0,20.4206,21.03017,1,0,MOL_NW,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7597,MHI,Molokai,MOL-01626,Forereef,Shallow,HA1503,2015,6/22/2015,PAV,21.070642,-157.009438,0,4.5,6,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
13076,MHI,Lanai,LAN-01817,Forereef,Mid,SE1902_MHI_LEG2,2019,7/20/2019,ROB,20.84665,-157.0069,0,7.314843,9.753124,1,0,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
13081,MHI,Lanai,LAN-02060,Forereef,Shallow,SE1902_MHI_LEG2,2019,7/20/2019,ROB,20.84687,-157.0056,0,3.7,4.5,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
6264,MHI,Lanai,LAN-00237,Forereef,Shallow,HA1304,2013,8/21/2013,PAV,20.92963938,-157.0046242,0,4,5,0,1,LAN_NORTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
9734,MHI,Molokai,MOL-01750,Forereef,Mid,HA1606,2016,7/20/2016,AGR,21.06847,-157.0027,0,9,10.1,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
6267,MHI,Lanai,LAN-01237,Forereef,Shallow,HA1304,2013,8/21/2013,PAV,20.93033491,-157.001069,0,4.876562024,5.18134715,1,0,LAN_NORTH,RANDOM,RAMP_BASIC,2013,NA,NA,0,
9713,MHI,Lanai,LAN-01488,Forereef,Mid,HA1606,2016,7/18/2016,PAV,20.9316,-156.9997,0,8.2,8.5,0,1,LAN_NORTH,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
13070,MHI,Lanai,LAN-01818,Forereef,Mid,SE1902_MHI_LEG2,2019,7/20/2019,ROB,20.83711,-156.9989,0,5.486132,6.095703,1,0,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7588,MHI,Lanai,LAN-01330,Forereef,Mid,HA1503,2015,6/21/2015,ROB,20.83448,-156.998395,0,14.8,18.2,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,MAYBE,Mabe Rebreather
7589,MHI,Lanai,LAN-01330,Forereef,Mid,HA1503,2015,6/21/2015,ROB,20.83448,-156.998395,0,14.5,18.2,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
6056,MHI,Molokai,MOL-00493,Forereef,Shallow,HA1304,2013,8/11/2013,RRB,21.07069365,-156.9977032,0,1.1,1.6,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
9739,MHI,Molokai,MOL-01758,Forereef,Shallow,HA1606,2016,7/20/2016,PAV,21.0681,-156.997,0,4,4.8,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
13069,MHI,Lanai,LAN-02042,Forereef,Shallow,SE1902_MHI_LEG2,2019,7/20/2019,ROB,20.82988,-156.9936,0,1.8,3.7,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
9743,MHI,Molokai,MOL-02057,Forereef,Shallow,HA1606,2016,7/20/2016,PAV,21.0674,-156.9931,0,4.571777,5.181347,1,0,MOL_SOUTH,RANDOM,RAMP_BASIC,2016,NA,NA,0,
7586,MHI,Lanai,LAN-01368,Forereef,Mid,HA1503,2015,6/21/2015,ROB,20.82448,-156.992879,0,8,12.8,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7585,MHI,Lanai,LAN-01418,Forereef,Mid,HA1503,2015,6/21/2015,AGR,20.787987,-156.992267,0,9,12.3,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
13074,MHI,Lanai,LAN-01809,Forereef,Deep,SE1902_MHI_LEG2,2019,7/20/2019,ROB,20.78013,-156.9922,0,18.59189,19.20146,1,0,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
13068,MHI,Lanai,LAN-02016,Forereef,Deep,SE1902_MHI_LEG2,2019,7/20/2019,AGR,20.79564,-156.9919,0,20.5,24.6,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
13079,MHI,Lanai,LAN-02034,Forereef,Mid,SE1902_MHI_LEG2,2019,7/20/2019,AGR,20.78819,-156.9918,0,14.8,19.5,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7593,MHI,Lanai,LAN-01349,Forereef,Deep,HA1503,2015,6/21/2015,PAV,20.789984,-156.991446,0,19,22.5,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
13075,MHI,Lanai,LAN-01813,Forereef,Mid,SE1902_MHI_LEG2,2019,7/20/2019,ROB,20.82092,-156.9907,0,12.49619,13.41055,1,0,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
13080,MHI,Lanai,LAN-02036,Forereef,Mid,SE1902_MHI_LEG2,2019,7/20/2019,ROB,20.81712,-156.9882,0,9.4,10,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7584,MHI,Lanai,LAN-01382,Forereef,Shallow,HA1503,2015,6/21/2015,ROB,20.771394,-156.98817,0,4.6,6.6,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7601,MHI,Molokai,MOL-01527,Forereef,Mid,HA1503,2015,6/22/2015,RRB,21.06439,-156.988106,0,13,14.5,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
12777,MHI,Molokai,MOL-02197,Forereef,Mid,SE1902_MHI_LEG1,2019,4/29/2019,ROB,21.20291,-156.9874,0,15.23926,16.4584,1,0,MOL_NW,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7474,MHI,Molokai,MOL-01607,Forereef,Shallow,HA1503,2015,6/15/2015,PAV,21.195666,-156.98668,0,5.2,6,0,1,MOL_NW,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
13067,MHI,Lanai,LAN-02033,Forereef,Mid,SE1902_MHI_LEG2,2019,7/20/2019,ROB,20.75802,-156.9859,0,12.8,14,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7580,MHI,Lanai,LAN-01419,Forereef,Mid,HA1503,2015,6/21/2015,APS,20.757599,-156.985726,0,16.3,19.2,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
9708,MHI,Lanai,LAN-01648,Forereef,Shallow,HA1606,2016,7/18/2016,AGR,20.93127,-156.9851,0,4.876562,5.790917,1,0,LAN_NORTH,RANDOM,RAMP_BASIC,2016,NA,NA,0,
9733,MHI,Molokai,MOL-01665,Forereef,Shallow,HA1606,2016,7/19/2016,ROB,21.20574,-156.9844,0,3,6.4,0,1,MOL_NW,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
6070,MHI,Molokai,MOL-01453,Forereef,Mid,HA1304,2013,8/11/2013,AGR,21.06312487,-156.9834765,0,14.9344712,16.1536117,1,0,MOL_SOUTH,RANDOM,RAMP_BASIC,2013,NA,NA,0,
12833,MHI,Molokai,MOL-02266,Forereef,Mid,SE1902_MHI_LEG1,2019,5/2/2019,AGR,21.06394,-156.983,0,10.97226,11.88662,1,0,MOL_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
6055,MHI,Molokai,MOL-00471,Forereef,Mid,HA1304,2013,8/11/2013,AGR,21.06391378,-156.9806692,0,9,9.4,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
12717,MHI,Lanai,LAN-01819,Forereef,Mid,SE1902_MHI_LEG1,2019,4/26/2019,AGR,20.74649,-156.9769,0,12.80098,13.41055,1,0,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7473,MHI,Molokai,MOL-01639,Forereef,Deep,HA1503,2015,6/15/2015,ROB,21.215533,-156.975942,0,22.1,24.8,0,1,MOL_NW,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7596,MHI,Molokai,MOL-01602,Forereef,Deep,HA1503,2015,6/22/2015,AGR,21.057969,-156.973183,0,21,23,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
13066,MHI,Lanai,LAN-02030,Forereef,Mid,SE1902_MHI_LEG2,2019,7/20/2019,ROB,20.74234,-156.9718,0,6.7,8.2,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
9923,MHI,Lanai,LAN-01721,Forereef,Shallow,HA1606,2016,8/12/2016,ROB,20.74256,-156.9711,0,3.962207,4.876562,1,0,LAN_SOUTH,RANDOM,RAMP_BASIC,2016,NA,NA,0,
7592,MHI,Lanai,LAN-01365,Forereef,Shallow,HA1503,2015,6/21/2015,AGR,20.740194,-156.96926,0,3,4.5,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
6257,MHI,Lanai,LAN-00312,Forereef,Shallow,HA1304,2013,8/21/2013,PAV,20.92633749,-156.9679969,0,2.4,3.3,0,1,LAN_NORTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7611,MHI,Molokai,MOL-01617,Forereef,Mid,HA1503,2015,6/22/2015,AGR,21.060423,-156.967842,0,9.1,10.2,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
6256,MHI,Lanai,LAN-00250,Forereef,Mid,HA1304,2013,8/21/2013,PPR,20.92758388,-156.9672867,0,8.8,9.1,0,1,LAN_NORTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
12839,MHI,Molokai,MOL-02175,Forereef,Mid,SE1902_MHI_LEG1,2019,5/2/2019,AGR,21.05953,-156.9659,0,8.5,10.6,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
12775,MHI,Molokai,MOL-02252,Forereef,Mid,SE1902_MHI_LEG1,2019,4/29/2019,PAV,21.21196,-156.9641,0,10,11.8,0,1,MOL_PALI,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7583,MHI,Lanai,LAN-01386,Forereef,Deep,HA1503,2015,6/21/2015,AGR,20.73067,-156.961336,0,20.5,23.5,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
13232,MHI,Lanai,LAN-01789,Forereef,Mid,SE1902_MHI_LEG3,2019,7/29/2019,PAV,20.93291,-156.9613,0,8.229198,8.533984,1,0,LAN_NORTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
6065,MHI,Molokai,MOL-00490,Forereef,Shallow,HA1304,2013,8/11/2013,AGR,21.05930465,-156.9611153,0,4.5,5.5,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
6064,MHI,Molokai,MOL-00467,Forereef,Mid,HA1304,2013,8/11/2013,AGR,21.05540933,-156.9599352,0,10.6,11.5,0,1,MOL_SOUTH,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
13065,MHI,Lanai,LAN-02061,Forereef,Shallow,SE1902_MHI_LEG2,2019,7/20/2019,ROB,20.73288,-156.9593,0,3.3,4.2,0,1,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
9758,MHI,Lanai,LAN-01679,Forereef,Mid,HA1606,2016,7/21/2016,ROB,20.73176,-156.9553,0,14.3249,15.54404,1,0,LAN_SOUTH,RANDOM,RAMP_BASIC,2016,NA,NA,0,
9716,MHI,Lanai,LAN-01461,Forereef,Mid,HA1606,2016,7/18/2016,SCR,20.93017,-156.9525,0,12.8,14.4,0,1,LAN_NORTH,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
12782,MHI,Molokai,MOL-02239,Forereef,Shallow,SE1902_MHI_LEG1,2019,4/29/2019,ROB,21.19239,-156.9508,0,4.3,6.1,0,1,MOL_PALI,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
12716,MHI,Lanai,LAN-01795,Forereef,Deep,SE1902_MHI_LEG1,2019,4/26/2019,AGR,20.7324,-156.9505,0,19.81103,21.03017,1,0,LAN_SOUTH,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
12774,MHI,Molokai,MOL-02246,Forereef,Shallow,SE1902_MHI_LEG1,2019,4/29/2019,PAV,21.18084,-156.9476,0,4,5.2,0,1,MOL_PALI,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
6238,MHI,Molokai,MOL-01437,Forereef,Shallow,HA1304,2013,8/20/2013,ROB,21.18055961,-156.9475381,0,1.857970131,1.857970131,1,0,MOL_PALI,RANDOM,RAMP_BASIC,2013,NA,NA,0,
