"","SITE","SITEVISITID","ISLAND","YearSinceDHW4","YearSinceDHW8"
"33966","JAR-01931",12306,NA,NA,NA
"33967","JAR-01935",12248,NA,NA,NA
"33968","JAR-01939",12303,NA,NA,NA
"33969","JAR-01945",12273,NA,NA,NA
"33970","JAR-01948",12214,NA,NA,NA
"33971","JAR-01950",12249,NA,NA,NA
"33972","JAR-01965",12274,NA,NA,NA
"33973","JAR-01967",12275,NA,NA,NA
"33974","JAR-01974",12234,NA,NA,NA
"33975","JAR-01977",12304,NA,NA,NA
"33976","JAR-01980",12212,NA,NA,NA
"33977","JAR-01981",12272,NA,NA,NA
"33978","JAR-01984",12233,NA,NA,NA
"33979","JAR-01995",12215,NA,NA,NA
"33980","JAR-01997",12251,NA,NA,NA
"33981","JAR-02016",12277,NA,NA,NA
"33982","JAR-02019",12217,NA,NA,NA
"33983","JAR-02021",12216,NA,NA,NA
"33984","JAR-02031",12235,NA,NA,NA
"33985","JAR-02039",12305,NA,NA,NA
"33986","JAR-02040",12276,NA,NA,NA
"33987","JAR-02046",12250,NA,NA,NA
"33988","JOH-00610",7894,NA,NA,NA
"33989","JOH-00613",7897,NA,NA,NA
"33990","JOH-00643",7895,NA,NA,NA
"33991","JOH-00645",7896,NA,NA,NA
"33992","JOH-00664",7866,NA,NA,NA
"33993","JOH-00675",7873,NA,NA,NA
"33994","JOH-00701",7848,NA,NA,NA
"33995","JOH-00711",7850,NA,NA,NA
"33996","JOH-00714",7874,NA,NA,NA
"33997","JOH-00715",7867,NA,NA,NA
"33998","JOH-00722",7868,NA,NA,NA
"33999","JOH-00765",7869,NA,NA,NA
"34000","JOH-00776",7849,NA,NA,NA
"34001","JOH-00833",7875,NA,NA,NA
"34002","JOH-00843",7876,NA,NA,NA
"34003","KAH-00321",10039,NA,NA,NA
"34004","KAH-00327",9662,NA,NA,NA
"34005","KAH-00334",10042,NA,NA,NA
"34006","KAH-00336",9665,NA,NA,NA
"34007","KAH-00358",9664,NA,NA,NA
"34008","KAH-00362",10041,NA,NA,NA
"34009","KAH-00363",9661,NA,NA,NA
"34010","KAH-00369",9660,NA,NA,NA
"34011","KAH-00370",9663,NA,NA,NA
"34012","KAH-00385",9659,NA,NA,NA
"34013","KAH-00419",10040,NA,NA,NA
"34014","KAH-00608",12895,NA,NA,NA
"34015","KAH-00619",12696,NA,NA,NA
"34016","KAH-00627",12698,NA,NA,NA
"34017","KAH-00632",12893,NA,NA,NA
"34018","KAH-00635",12705,NA,NA,NA
"34019","KAH-00646",12892,NA,NA,NA
"34020","KAH-00659",12697,NA,NA,NA
"34021","KAH-00662",12897,NA,NA,NA
"34022","KAH-00663",12894,NA,NA,NA
"34023","KAH-00672",12896,NA,NA,NA
"34024","KAU-01217",6154,NA,NA,NA
"34025","KAU-01231",6074,NA,NA,NA
"34026","KAU-01238",6159,NA,NA,NA
"34027","KAU-01252",6155,NA,NA,NA
"34028","KAU-01263",6158,NA,NA,NA
"34029","KAU-01291",6157,NA,NA,NA
"34030","KAU-01293",6156,NA,NA,NA
"34031","KAU-01312",6116,NA,NA,NA
"34032","KAU-01339",6121,NA,NA,NA
"34033","KAU-01340",6119,NA,NA,NA
"34034","KAU-01352",6122,NA,NA,NA
"34035","KAU-01361",6120,NA,NA,NA
"34036","KAU-01363",6117,NA,NA,NA
"34037","KAU-01366",6118,NA,NA,NA
"34038","KAU-01704",9770,NA,NA,NA
"34039","KAU-01709",9806,NA,NA,NA
"34040","KAU-01729",9760,NA,NA,NA
"34041","KAU-01732",9771,NA,NA,NA
"34042","KAU-01739",9761,NA,NA,NA
"34043","KAU-01748",9762,NA,NA,NA
"34044","KAU-01763",9808,NA,NA,NA
"34045","KAU-01764",9773,NA,NA,NA
"34046","KAU-01766",9807,NA,NA,NA
"34047","KAU-01771",9809,NA,NA,NA
"34048","KAU-01785",9772,NA,NA,NA
"34049","KAU-01799",9793,NA,NA,NA
"34050","KAU-01815",9792,NA,NA,NA
"34051","KAU-01848",9794,NA,NA,NA
"34052","KAU-01851",9796,NA,NA,NA
"34053","KAU-01874",9797,NA,NA,NA
"34054","KAU-01875",9795,NA,NA,NA
"34055","KAU-02100",13216,NA,NA,NA
"34056","KAU-02101",13112,NA,NA,NA
"34057","KAU-02105",13115,NA,NA,NA
"34058","KAU-02113",13219,NA,NA,NA
"34059","KAU-02115",13116,NA,NA,NA
"34060","KAU-02118",13218,NA,NA,NA
"34061","KAU-02119",13113,NA,NA,NA
"34062","KAU-02127",13114,NA,NA,NA
"34063","KAU-02128",13117,NA,NA,NA
"34064","KAU-02133",13217,NA,NA,NA
"34065","KAU-02145",13201,NA,NA,NA
"34066","KAU-02146",13202,NA,NA,NA
"34067","KAU-02160",13204,NA,NA,NA
"34068","KAU-02164",13203,NA,NA,NA
"34069","KAU-02166",13205,NA,NA,NA
"34070","KIN-00400",8945,NA,NA,NA
"34071","KIN-00414",8946,NA,NA,NA
"34072","KIN-00423",8996,NA,NA,NA
"34073","KIN-00427",8947,NA,NA,NA
"34074","KIN-00438",8948,NA,NA,NA
"34075","KIN-00440",8994,NA,NA,NA
"34076","KIN-00448",8971,NA,NA,NA
"34077","KIN-00450",8926,NA,NA,NA
"34078","KIN-00463",8972,NA,NA,NA
"34079","KIN-00474",8927,NA,NA,NA
"34080","KIN-00477",8976,NA,NA,NA
"34081","KIN-00480",8928,NA,NA,NA
"34082","KIN-00488",8977,NA,NA,NA
"34083","KIN-00492",8929,NA,NA,NA
"34084","KIN-00548",8975,NA,NA,NA
"34085","KIN-00556",8984,NA,NA,NA
"34086","KIN-00574",8973,NA,NA,NA
"34087","KIN-00586",8985,NA,NA,NA
"34088","KIN-00588",8986,NA,NA,NA
"34089","KIN-00599",8987,NA,NA,NA
"34090","KIN-00610",8974,NA,NA,NA
"34091","KIN-00616",9003,NA,NA,NA
"34092","KIN-00623",9002,NA,NA,NA
"34093","KIN-00652",9004,NA,NA,NA
"34094","KIN-00815",12484,NA,NA,NA
"34095","KIN-00821",12490,NA,NA,NA
"34096","KIN-00832",12436,NA,NA,NA
"34097","KIN-00835",12438,NA,NA,NA
"34098","KIN-00837",12485,NA,NA,NA
"34099","KIN-00838",12486,NA,NA,NA
"34100","KIN-00841",12437,NA,NA,NA
"34101","KIN-00843",12434,NA,NA,NA
"34102","KIN-00850",12433,NA,NA,NA
"34103","KIN-00855",12494,NA,NA,NA
"34104","KIN-00860",12487,NA,NA,NA
"34105","KIN-00862",12496,NA,NA,NA
"34106","KIN-00863",12491,NA,NA,NA
"34107","KIN-00865",12492,NA,NA,NA
"34108","KIN-00868",12439,NA,NA,NA
"34109","KIN-00871",12488,NA,NA,NA
"34110","KIN-00872",12493,NA,NA,NA
"34111","KIN-00886",12489,NA,NA,NA
"34112","KIN-00892",12515,NA,NA,NA
"34113","KIN-00899",12483,NA,NA,NA
"34114","KIN-00901",12513,NA,NA,NA
"34115","KIN-00905",12495,NA,NA,NA
"34116","KIN-00908",12516,NA,NA,NA
"34117","KIN-00915",12517,NA,NA,NA
"34118","KIN-00918",12514,NA,NA,NA
"34119","KIN-05001",12512,NA,NA,NA
"34120","KUR-00706",10266,NA,NA,NA
"34121","KUR-00708",10247,NA,NA,NA
"34122","KUR-00714",10212,NA,NA,NA
"34123","KUR-00718",10215,NA,NA,NA
"34124","KUR-00725",10232,NA,NA,NA
"34125","KUR-00732",10268,NA,NA,NA
"34126","KUR-00734",10248,NA,NA,NA
"34127","KUR-00736",10216,NA,NA,NA
"34128","KUR-00741",10213,NA,NA,NA
"34129","KUR-00746",10217,NA,NA,NA
"34130","KUR-00748",10214,NA,NA,NA
"34131","KUR-00753",10267,NA,NA,NA
"34132","KUR-00754",10233,NA,NA,NA
"34133","KUR-00765",10218,NA,NA,NA
"34134","KUR-00770",10235,NA,NA,NA
"34135","KUR-00771",10249,NA,NA,NA
"34136","KUR-00779",10250,NA,NA,NA
"34137","KUR-00780",10251,NA,NA,NA
"34138","KUR-00781",10234,NA,NA,NA
"34139","KUR-04002",9116,NA,NA,NA
"34140","KUR-04003",9113,NA,NA,NA
"34141","KUR-04010",9114,NA,NA,NA
"34142","KUR-04011",9115,NA,NA,NA
"34143","KUR-04016",9118,NA,NA,NA
"34144","KUR-04017",9117,NA,NA,NA
"34145","KUR-04113",11341,NA,NA,NA
"34146","KUR-04115",11344,NA,NA,NA
"34147","KUR-04117",11342,NA,NA,NA
"34148","KUR-04130",11343,NA,NA,NA
"34149","LAN-01237",6267,NA,NA,NA
"34150","LAN-01246",6268,NA,NA,NA
"34151","LAN-01248",6248,NA,NA,NA
"34152","LAN-01254",6249,NA,NA,NA
"34153","LAN-01255",6266,NA,NA,NA
"34154","LAN-01263",6282,NA,NA,NA
"34155","LAN-01265",6292,NA,NA,NA
"34156","LAN-01269",6293,NA,NA,NA
"34157","LAN-01272",6294,NA,NA,NA
"34158","LAN-01284",6295,NA,NA,NA
"34159","LAN-01286",6284,NA,NA,NA
"34160","LAN-01300",6283,NA,NA,NA
"34161","LAN-01307",6247,NA,NA,NA
"34162","LAN-01311",6265,NA,NA,NA
"34163","LAN-01600",9706,NA,NA,NA
"34164","LAN-01618",9707,NA,NA,NA
"34165","LAN-01643",9709,NA,NA,NA
"34166","LAN-01648",9708,NA,NA,NA
"34167","LAN-01661",9920,NA,NA,NA
"34168","LAN-01662",9755,NA,NA,NA
"34169","LAN-01671",9917,NA,NA,NA
"34170","LAN-01679",9758,NA,NA,NA
"34171","LAN-01681",9921,NA,NA,NA
"34172","LAN-01684",9919,NA,NA,NA
"34173","LAN-01693",9757,NA,NA,NA
"34174","LAN-01695",9918,NA,NA,NA
"34175","LAN-01701",9756,NA,NA,NA
"34176","LAN-01721",9923,NA,NA,NA
"34177","LAN-01724",9922,NA,NA,NA
"34178","LAN-01767",13234,NA,NA,NA
"34179","LAN-01768",12916,NA,NA,NA
"34180","LAN-01783",13233,NA,NA,NA
"34181","LAN-01785",13235,NA,NA,NA
"34182","LAN-01788",12913,NA,NA,NA
"34183","LAN-01789",13232,NA,NA,NA
"34184","LAN-01795",12716,NA,NA,NA
"34185","LAN-01800",12912,NA,NA,NA
"34186","LAN-01809",13074,NA,NA,NA
"34187","LAN-01810",13071,NA,NA,NA
"34188","LAN-01811",13077,NA,NA,NA
"34189","LAN-01813",13075,NA,NA,NA
"34190","LAN-01814",12915,NA,NA,NA
"34191","LAN-01815",13073,NA,NA,NA
"34192","LAN-01816",12914,NA,NA,NA
"34193","LAN-01817",13076,NA,NA,NA
"34194","LAN-01818",13070,NA,NA,NA
"34195","LAN-01819",12717,NA,NA,NA
"34196","LAN-01823",13072,NA,NA,NA
"34197","LAN-01829",12917,NA,NA,NA
"34198","LAY-05002",9176,"Laysan",0.6565934,0.706044
"34199","LAY-05007",9177,"Laysan",0.6565934,0.706044
"34200","LAY-05008",9187,"Laysan",0.6593407,0.7087912
"34201","LAY-05010",9188,"Laysan",0.6593407,0.7087912
"34202","LAY-05016",9178,"Laysan",0.6565934,0.706044
"34203","LAY-05112",11396,"Laysan",2.760989,2.81044
"34204","LAY-05120",11395,"Laysan",2.760989,2.81044
"34205","LAY-05131",11267,"Laysan",2.730769,2.78022
"34206","LAY-05142",11268,"Laysan",2.730769,2.78022
"34207","LAY-05157",11269,"Laysan",2.730769,2.78022
"34208","LAY-05177",11270,"Laysan",2.730769,2.78022
"34209","LAY-05178",11397,"Laysan",2.760989,2.81044
"34210","LIS-00755",10313,NA,NA,NA
"34211","LIS-00768",10317,NA,NA,NA
"34212","LIS-00778",10298,NA,NA,NA
"34213","LIS-00780",10284,NA,NA,NA
"34214","LIS-00783",10299,NA,NA,NA
"34215","LIS-00785",10286,NA,NA,NA
"34216","LIS-00795",10300,NA,NA,NA
"34217","LIS-00802",10319,NA,NA,NA
"34218","LIS-00804",10285,NA,NA,NA
"34219","LIS-00805",10287,NA,NA,NA
"34220","LIS-00810",10301,NA,NA,NA
"34221","LIS-00820",10316,NA,NA,NA
"34222","LIS-00823",10314,NA,NA,NA
"34223","LIS-00830",10315,NA,NA,NA
"34224","LIS-00834",10318,NA,NA,NA
"34225","LIS-00838",10320,NA,NA,NA
"34226","LIS-04002",7328,NA,NA,NA
"34227","LIS-04005",7340,NA,NA,NA
"34228","LIS-04008",7341,NA,NA,NA
"34229","LIS-04014",7327,NA,NA,NA
"34230","LIS-04019",7360,NA,NA,NA
"34231","LIS-04020",7342,NA,NA,NA
"34232","LIS-04029",7326,NA,NA,NA
"34233","LIS-04035",7359,NA,NA,NA
"34234","LIS-04042",7343,NA,NA,NA
"34235","LIS-04067",7361,NA,NA,NA
"34236","LIS-04103",9145,NA,NA,NA
"34237","LIS-04105",9171,NA,NA,NA
"34238","LIS-04110",9150,NA,NA,NA
"34239","LIS-04115",9170,NA,NA,NA
"34240","LIS-04116",9152,NA,NA,NA
"34241","LIS-04117",9163,NA,NA,NA
"34242","LIS-04121",9164,NA,NA,NA
"34243","LIS-04124",9151,NA,NA,NA
"34244","LIS-04125",9162,NA,NA,NA
"34245","LIS-04128",9146,NA,NA,NA
"34246","LIS-04136",9161,NA,NA,NA
"34247","LIS-04307",11369,NA,NA,NA
"34248","LIS-04310",11383,NA,NA,NA
"34249","LIS-04312",11368,NA,NA,NA
"34250","LIS-04328",11382,NA,NA,NA
"34251","LIS-04332",11295,NA,NA,NA
"34252","LIS-04359",11297,NA,NA,NA
"34253","LIS-04367",11296,NA,NA,NA
"34254","LIS-04368",11384,NA,NA,NA
"34255","LIS-04373",11370,NA,NA,NA
"34256","LIS-04391",11298,NA,NA,NA
"34257","LIS-04393",11371,NA,NA,NA
"34258","MAI-00928",7448,NA,NA,NA
"34259","MAI-00928",7449,NA,NA,NA
"34260","MAI-00928",7450,NA,NA,NA
"34261","MAI-00929",7451,NA,NA,NA
"34262","MAI-00929",7452,NA,NA,NA
"34263","MAI-00929",7453,NA,NA,NA
"34264","MAI-00930",7454,NA,NA,NA
"34265","MAI-00930",7455,NA,NA,NA
"34266","MAI-00930",7456,NA,NA,NA
"34267","MAI-00931",7457,NA,NA,NA
"34268","MAI-00931",7458,NA,NA,NA
"34269","MAI-00931",7459,NA,NA,NA
"34270","MAI-00932",7460,NA,NA,NA
"34271","MAI-00932",7461,NA,NA,NA
"34272","MAI-00932",7462,NA,NA,NA
"34273","MAI-00933",7468,NA,NA,NA
"34274","MAI-00933",7469,NA,NA,NA
"34275","MAI-00933",7470,NA,NA,NA
"34276","MAI-00934",9201,NA,NA,NA
"34277","MAI-00934",9202,NA,NA,NA
"34278","MAI-00934",9203,NA,NA,NA
"34279","MAI-00934",9204,NA,NA,NA
"34280","MAI-00935",9205,NA,NA,NA
"34281","MAI-00935",9206,NA,NA,NA
"34282","MAI-00935",9224,NA,NA,NA
"34283","MAI-00935",9225,NA,NA,NA
"34284","MAI-00936",9207,NA,NA,NA
"34285","MAI-00936",9208,NA,NA,NA
"34286","MAI-00936",9209,NA,NA,NA
"34287","MAI-00937",9210,NA,NA,NA
"34288","MAI-00937",9213,NA,NA,NA
"34289","MAI-00937",9214,NA,NA,NA
"34290","MAI-00938",9215,NA,NA,NA
"34291","MAI-00938",9216,NA,NA,NA
"34292","MAI-00938",9217,NA,NA,NA
"34293","MAI-00939",9219,NA,NA,NA
"34294","MAI-00939",9222,NA,NA,NA
"34295","MAI-00939",9223,NA,NA,NA
"34296","MAI-01443",6038,NA,NA,NA
"34297","MAI-01449",5922,NA,NA,NA
"34298","MAI-01478",6039,NA,NA,NA
"34299","MAI-01488",6035,NA,NA,NA
"34300","MAI-01502",6037,NA,NA,NA
"34301","MAI-01567",6034,NA,NA,NA
"34302","MAI-01571",6036,NA,NA,NA
"34303","MAI-01587",5920,NA,NA,NA
"34304","MAI-02077",9655,NA,NA,NA
"34305","MAI-02104",9656,NA,NA,NA
"34306","MAI-02109",9658,NA,NA,NA
"34307","MAI-02115",9657,NA,NA,NA
"34308","MAI-02165",9641,NA,NA,NA
"34309","MAI-02178",9931,NA,NA,NA
"34310","MAI-02184",9643,NA,NA,NA
"34311","MAI-02188",9642,NA,NA,NA
"34312","MAI-02192",9933,NA,NA,NA
"34313","MAI-02196",9934,NA,NA,NA
"34314","MAI-02206",9932,NA,NA,NA
"34315","MAI-02278",9688,NA,NA,NA
"34316","MAI-02297",9689,NA,NA,NA
"34317","MAI-02307",9690,NA,NA,NA
"34318","MAI-02309",9691,NA,NA,NA
"34319","MAI-02459",12671,NA,NA,NA
"34320","MAI-02461",12635,NA,NA,NA
"34321","MAI-02466",12632,NA,NA,NA
"34322","MAI-02481",12636,NA,NA,NA
"34323","MAI-02483",12672,NA,NA,NA
"34324","MAI-02489",12633,NA,NA,NA
"34325","MAI-02502",12673,NA,NA,NA
"34326","MAI-02505",12634,NA,NA,NA
"34327","MAI-02515",12600,NA,NA,NA
"34328","MAI-02520",12612,NA,NA,NA
"34329","MAI-02527",12601,NA,NA,NA
"34330","MAI-02529",12622,NA,NA,NA
"34331","MAI-02530",12620,NA,NA,NA
"34332","MAI-02532",12613,NA,NA,NA
"34333","MAI-02534",12623,NA,NA,NA
"34334","MAI-02537",12602,NA,NA,NA
"34335","MAI-02541",12614,NA,NA,NA
"34336","MAI-02543",12621,NA,NA,NA
"34337","MAI-02544",12736,NA,NA,NA
"34338","MAI-02546",12739,NA,NA,NA
"34339","MAI-02567",12737,NA,NA,NA
"34340","MAI-02586",12738,NA,NA,NA
"34341","MAI-02664",13385,NA,NA,NA
"34342","MAI-02666",13374,NA,NA,NA
"34343","MAI-02685",13386,NA,NA,NA
"34344","MAI-02686",13387,NA,NA,NA
"34345","MAI-02706",13373,NA,NA,NA
"34346","MAI-02709",13375,NA,NA,NA
"34347","MAR-04016",9060,NA,NA,NA
"34348","MAR-04017",9062,NA,NA,NA
"34349","MAR-04030",9061,NA,NA,NA
"34350","MAR-04050",9051,NA,NA,NA
"34351","MAR-04052",9053,NA,NA,NA
"34352","MAR-04058",9052,NA,NA,NA
"34353","MAR-04059",9059,NA,NA,NA
"34354","MAR-04084",9069,NA,NA,NA
"34355","MAR-04097",9070,NA,NA,NA
"34356","MAR-04098",9071,NA,NA,NA
"34357","MAU-00533",7146,NA,NA,NA
"34358","MAU-00539",7065,NA,NA,NA
"34359","MAU-00541",7111,NA,NA,NA
"34360","MAU-00550",7110,NA,NA,NA
"34361","MAU-00551",7066,NA,NA,NA
"34362","MAU-00554",7133,NA,NA,NA
"34363","MAU-00557",7147,NA,NA,NA
"34364","MAU-00564",7132,NA,NA,NA
"34365","MAU-00571",7128,NA,NA,NA
"34366","MAU-00575",7127,NA,NA,NA
"34367","MAU-00584",7148,NA,NA,NA
"34368","MAU-00585",7154,NA,NA,NA
"34369","MAU-00586",7149,NA,NA,NA
"34370","MAU-00588",7129,NA,NA,NA
"34371","MAU-00593",7105,NA,NA,NA
"34372","MAU-00594",7155,NA,NA,NA
"34373","MAU-00596",7153,NA,NA,NA
"34374","MAU-00603",7064,NA,NA,NA
"34375","MAU-00604",7126,NA,NA,NA
"34376","MAU-00607",7104,NA,NA,NA
"34377","MAU-00612",7131,NA,NA,NA
"34378","MAU-00613",7109,NA,NA,NA
"34379","MAU-00838",11068,NA,NA,NA
"34380","MAU-00844",11084,NA,NA,NA
"34381","MAU-00848",11103,NA,NA,NA
"34382","MAU-00855",11126,NA,NA,NA
"34383","MAU-00868",11053,NA,NA,NA
"34384","MAU-00870",11104,NA,NA,NA
"34385","MAU-00884",11118,NA,NA,NA
"34386","MAU-00907",11090,NA,NA,NA
"34387","MAU-00910",11069,NA,NA,NA
"34388","MAU-00913",11121,NA,NA,NA
"34389","MAU-00918",11070,NA,NA,NA
"34390","MAU-00940",11085,NA,NA,NA
"34391","MAU-00944",11108,NA,NA,NA
"34392","MAU-00951",11127,NA,NA,NA
"34393","MAU-00952",11055,NA,NA,NA
"34394","MAU-00953",11119,NA,NA,NA
"34395","MAU-00955",11054,NA,NA,NA
"34396","MAU-00957",11105,NA,NA,NA
"34397","MAU-00984",11109,NA,NA,NA
"34398","MAU-00992",11110,NA,NA,NA
"34399","MAU-00994",11056,NA,NA,NA
"34400","MAU-00996",11106,NA,NA,NA
"34401","MAU-00997",11128,NA,NA,NA
"34402","MAU-00999",11129,NA,NA,NA
"34403","MAU-01000",11120,NA,NA,NA
"34404","MAU-01007",11087,NA,NA,NA
"34405","MAU-01012",11071,NA,NA,NA
"34406","MID-04018",7281,NA,NA,NA
"34407","MID-04041",7314,NA,NA,NA
"34408","MID-04048",7300,NA,NA,NA
"34409","MID-04051",7316,NA,NA,NA
"34410","MID-04056",7302,NA,NA,NA
"34411","MID-04063",7279,NA,NA,NA
"34412","MID-04070",7315,NA,NA,NA
"34413","MID-04072",7301,NA,NA,NA
"34414","MID-04087",7278,NA,NA,NA
"34415","MID-04088",7280,NA,NA,NA
"34416","MID-04093",7303,NA,NA,NA
"34417","MID-04134",9134,NA,NA,NA
"34418","MID-04139",9123,NA,NA,NA
"34419","MID-04165",9124,NA,NA,NA
"34420","MID-04167",9136,NA,NA,NA
"34421","MID-04168",9135,NA,NA,NA
"34422","MID-04170",9125,NA,NA,NA
"34423","MID-04184",9137,NA,NA,NA
"34424","MID-04189",9126,NA,NA,NA
"34425","MID-04356",11328,NA,NA,NA
"34426","MID-04363",11327,NA,NA,NA
"34427","MID-04383",11348,NA,NA,NA
"34428","MID-04386",11347,NA,NA,NA
"34429","MID-04410",11346,NA,NA,NA
"34430","MID-04423",11345,NA,NA,NA
"34431","MOL-01425",6235,NA,NA,NA
"34432","MOL-01427",6234,NA,NA,NA
"34433","MOL-01432",6231,NA,NA,NA
"34434","MOL-01435",6236,NA,NA,NA
"34435","MOL-01436",6233,NA,NA,NA
"34436","MOL-01437",6238,NA,NA,NA
"34437","MOL-01440",6232,NA,NA,NA
"34438","MOL-01444",6237,NA,NA,NA
"34439","MOL-01446",6060,NA,NA,NA
"34440","MOL-01447",6069,NA,NA,NA
"34441","MOL-01453",6070,NA,NA,NA
"34442","MOL-01456",6062,NA,NA,NA
"34443","MOL-01461",6061,NA,NA,NA
"34444","MOL-01487",6071,NA,NA,NA
"34445","MOL-01501",6201,NA,NA,NA
"34446","MOL-01502",6197,NA,NA,NA
"34447","MOL-01509",6202,NA,NA,NA
"34448","MOL-01510",6198,NA,NA,NA
"34449","MOL-01513",6199,NA,NA,NA
"34450","MOL-01514",6200,NA,NA,NA
"34451","MOL-01516",6203,NA,NA,NA
"34452","MOL-01939",9724,NA,NA,NA
"34453","MOL-01953",9725,NA,NA,NA
"34454","MOL-01977",9726,NA,NA,NA
"34455","MOL-01997",9741,NA,NA,NA
"34456","MOL-02036",9742,NA,NA,NA
"34457","MOL-02057",9743,NA,NA,NA
"34458","MOL-02099",9692,NA,NA,NA
"34459","MOL-02105",9696,NA,NA,NA
"34460","MOL-02115",9693,NA,NA,NA
"34461","MOL-02116",9695,NA,NA,NA
"34462","MOL-02126",9694,NA,NA,NA
"34463","MOL-02194",12776,NA,NA,NA
"34464","MOL-02197",12777,NA,NA,NA
"34465","MOL-02221",12761,NA,NA,NA
"34466","MOL-02227",12762,NA,NA,NA
"34467","MOL-02233",12763,NA,NA,NA
"34468","MOL-02240",12778,NA,NA,NA
"34469","MOL-02242",12764,NA,NA,NA
"34470","MOL-02254",12832,NA,NA,NA
"34471","MOL-02255",12863,NA,NA,NA
"34472","MOL-02260",12836,NA,NA,NA
"34473","MOL-02263",12861,NA,NA,NA
"34474","MOL-02265",12835,NA,NA,NA
"34475","MOL-02266",12833,NA,NA,NA
"34476","MOL-02275",12862,NA,NA,NA
"34477","MOL-02276",12864,NA,NA,NA
"34478","MOL-02280",12834,NA,NA,NA
"34479","MOL-02283",12837,NA,NA,NA
"34480","MOL-02286",12823,NA,NA,NA
"34481","MOL-02291",12821,NA,NA,NA
"34482","MOL-02300",12822,NA,NA,NA
"34483","MOL-02306",12824,NA,NA,NA
"34484","NII-01193",6088,NA,NA,NA
"34485","NII-01215",6089,NA,NA,NA
"34486","NII-01219",6106,NA,NA,NA
"34487","NII-01224",6129,NA,NA,NA
"34488","NII-01225",6145,NA,NA,NA
"34489","NII-01227",6146,NA,NA,NA
"34490","NII-01231",6107,NA,NA,NA
"34491","NII-01235",6130,NA,NA,NA
"34492","NII-01251",6147,NA,NA,NA
"34493","NII-01254",6131,NA,NA,NA
"34494","NII-01255",6132,NA,NA,NA
"34495","NII-01272",6091,NA,NA,NA
"34496","NII-01275",6148,NA,NA,NA
"34497","NII-01284",6109,NA,NA,NA
"34498","NII-01290",6149,NA,NA,NA
"34499","NII-01302",6108,NA,NA,NA
"34500","NII-01303",6090,NA,NA,NA
"34501","NII-01694",9819,NA,NA,NA
"34502","NII-01719",9822,NA,NA,NA
"34503","NII-01726",9820,NA,NA,NA
"34504","NII-01736",9821,NA,NA,NA
"34505","NII-01745",9823,NA,NA,NA
"34506","NII-02504",13144,NA,NA,NA
"34507","NII-02547",13146,NA,NA,NA
"34508","NII-02552",13145,NA,NA,NA
"34509","NII-02559",13147,NA,NA,NA
"34510","NII-02572",13177,NA,NA,NA
"34511","NII-02580",13180,NA,NA,NA
"34512","NII-02583",13179,NA,NA,NA
"34513","NII-02584",13178,NA,NA,NA
"34514","NII-02594",13148,NA,NA,NA
"34515","OAH-01378",6418,NA,NA,NA
"34516","OAH-01380",6415,NA,NA,NA
"34517","OAH-01401",6419,NA,NA,NA
"34518","OAH-01407",6416,NA,NA,NA
"34519","OAH-01419",6407,NA,NA,NA
"34520","OAH-01427",6404,NA,NA,NA
"34521","OAH-01428",6420,NA,NA,NA
"34522","OAH-01435",6417,NA,NA,NA
"34523","OAH-01436",6451,NA,NA,NA
"34524","OAH-01442",6447,NA,NA,NA
"34525","OAH-01457",6405,NA,NA,NA
"34526","OAH-01458",6408,NA,NA,NA
"34527","OAH-01462",6450,NA,NA,NA
"34528","OAH-01466",6448,NA,NA,NA
"34529","OAH-01468",6406,NA,NA,NA
"34530","OAH-01485",6409,NA,NA,NA
"34531","OAH-01490",6452,NA,NA,NA
"34532","OAH-01494",6449,NA,NA,NA
"34533","OAH-01508",6179,NA,NA,NA
"34534","OAH-01509",6176,NA,NA,NA
"34535","OAH-01529",6177,NA,NA,NA
"34536","OAH-01537",6180,NA,NA,NA
"34537","OAH-01543",6178,NA,NA,NA
"34538","OAH-01558",6181,NA,NA,NA
"34539","OAH-01560",6457,NA,NA,NA
"34540","OAH-01562",6391,NA,NA,NA
"34541","OAH-01564",6453,NA,NA,NA
"34542","OAH-01570",6460,NA,NA,NA
"34543","OAH-01572",6392,NA,NA,NA
"34544","OAH-01579",6456,NA,NA,NA
"34545","OAH-01584",6458,NA,NA,NA
"34546","OAH-01585",6402,NA,NA,NA
"34547","OAH-01586",6403,NA,NA,NA
"34548","OAH-01587",6393,NA,NA,NA
"34549","OAH-01594",6455,NA,NA,NA
"34550","OAH-01595",6459,NA,NA,NA
"34551","OAH-01602",6454,NA,NA,NA
"34552","OAH-01604",6390,NA,NA,NA
"34553","OAH-01629",6401,NA,NA,NA
"34554","OAH-01910",6400,NA,NA,NA
"34555","OAH-01999",6394,NA,NA,NA
"34556","OAH-02518",10062,NA,NA,NA
"34557","OAH-02521",10064,NA,NA,NA
"34558","OAH-02538",10066,NA,NA,NA
"34559","OAH-02556",10065,NA,NA,NA
"34560","OAH-02564",10063,NA,NA,NA
"34561","OAH-02569",10092,NA,NA,NA
"34562","OAH-02588",10021,NA,NA,NA
"34563","OAH-02594",10005,NA,NA,NA
"34564","OAH-02597",10007,NA,NA,NA
"34565","OAH-02605",10006,NA,NA,NA
"34566","OAH-02621",10022,NA,NA,NA
"34567","OAH-02643",10020,NA,NA,NA
"34568","OAH-02650",10073,NA,NA,NA
"34569","OAH-02667",10076,NA,NA,NA
"34570","OAH-02687",10074,NA,NA,NA
